Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2005,KHIZ,N/A,Los Angeles,3,Analog,KIMBA THE WHITE LION,Core,Syndicated,TUESDAY@7 AM,13,0,30,3,8,"Kimba is a wonderful series that talks about virtues too often forgotten in our world. Revolutionary for it’s time, Kimba features stories that regularly talk about concerns for the environment; encouragement of peaceful co-existence and understanding amongst all animals; reminding humans to take care of animals and their environment",99,N/A,N/A,N/A
2005,KHIZ,N/A,Los Angeles,3,Analog,WHADDYADO,Core,Syndicated,WEDNESDAY@7:00,13,0,30,13,16,"“WHADDYADO” (What Do You Do?) is a weekly half-hour educational series which chronicles real-life stories surrounding ordinary teens who accidentally find themselves caught in perilous and challenging situations. Through dramatic re-enactments, “WHADDYADO” will skillfully document the event, interview the participants, and talk to various experts, who will explain what the proper reaction should be when faced with similar life-threatening circumstances. Also, in an effort to help young people make the right decision at the right moment, there will be a Moral Dilemma segment featured in each show. “WHADDYADO” is designed to educate, inform, inspire and entertain children 16 & under (specific target audience is 13–16) about the world around them. Each episode is an educational life-lesson, based in reality, intended to prepare young people for potential situations that could easily crop up at any time, anywhere.",99,N/A,N/A,N/A
2005,KHIZ,N/A,Los Angeles,3,Analog,FUN!,Core,Syndicated,THURSDAYS @7 AM,13,0,30,13,18,"“fun!” is the first and only weekly program, that travels around the globe in search of the world’s greatest and unique amusement parks, thrill rides (i.e.: roller coasters) and other family oriented recreational offerings. The high production values and high energy visual effects adds to the excitement of the audience’s experience.",99,N/A,N/A,N/A
2005,KHIZ,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,FRIDAY @ 7AM,12,0,30,13,18,"REAL LIFE 101 IS AN UPBEAT SERIES THAT ALLOWS TEENS TO GAIN A REALISTIC INSIGHT INTO PROFESSIONS THAT MAY BE OF INTEREST TO THEM IN THE YEARS AHEAD. FROM AIRCRAFT PILOT, BANKER OR MARINE BIOLOGIST TO TRAVEL AGENT, REPORTER AND CHEF, A PAIR OF DIFFERENT PROFESSIONS IS HIGHLIGHTED IN EACH SHOW",99,N/A,N/A,N/A
2005,KHIZ,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,TUESDAYS @ 9PM,13,0,30,5,16,"""ANIMAL RESCUE"" IS A WEEKLY HALF HOUR SERIES SHOWCASING THE HEROIC EFFORTS OF EMERGENCY WORKERS AND ORDINARY PEOPLE SAVING ANIMALS IN TROUBLE. HOST ALEX PAEN AND ANIMAL RESCUE CAMERAS TRAVEL AROUND THE WORLD CAPTURING THESE DRAMATIC RESCUE STORIES. TEACHES CHILDREN ABOUT ANIMAL BEHAVIOR, DEVELOPENT AND HABITAT.",99,N/A,N/A,N/A
2005,KHTV,N/A,Los Angeles,3.3,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,M-F 7:30am and Sundays 7am,79,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2005,KHTV,N/A,Los Angeles,3.3,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,Sundays at 7:30am,13,0,30,3,10,Flying House is an educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters. It airs during core hours.,99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,ULTIMATE CHOICE,Core,Syndicated,Mondays at 4:00 pm,13,0,30,13,18,"Ultimate Choice provides an opportunity for its young viewers to learn more about themselves and their lives, as well as to develop their own convictions about each of the physical and moral issues through the subjects explored and discussed on this television series. In each of the episodes within this series, eight teens, which have just finished an extreme adventure that brought them face-to-face with challenges that have lifelong implications, share thoughts that are designed to shape the values that will guide young men and women throughout their lives. Issues discussed include: Drugs; Compromise; Resolving Conflict; Teamwork; Fear; and Self Control.",99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,THE TRIBE,Core,Syndicated,Mondays at 4:30 pm,13,0,30,13,16,"“The Tribe” is an action/drama for teens, specifically designed to focus on issues important to them, each episode explores a theme; like the importance of friendship, cooperation, and being open minded. Each week “The Tribe” enables teens to learn life lessons in an unconventional but important way. “The Tribe” presents educational themes ranging from social democracy to the responsibility of technology and also ties in historical references.",99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Tuesdays at 4:00 pm,13,0,30,9,14,"A search and rescue 911 themed animal adventure series with an entertaining twist of investigative and detective “super sleuthing” by a group neighborhood kids, a couple of veterinarians and zany professor. Action and stimulating story lines combined with kids’ natural love and curiosity of animals. This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models.",99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,Tuesday at 4:30 pm,13,0,30,1,16,"Animal rescue showcase spectacular rescues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,"CRASH, BANG, SPLAT",Core,Syndicated,Wednesday at 4:00 pm,13,0,30,6,12,"Crash, Bang, Splat is a magazine program aimed at involving 8-12 yr old children in fun scientific activities. Each episode shows children from a range of nationalities and backgrounds joining in a number of science-based activities, experiments and games, all of which can be repeated by the audience, as they only use readily available material. An explanation of the scientific concepts involved accompanies each activity. The underlying purpose is to interest children in scientific activities and concepts, so after the program concludes they will continue these activities on their own to increase their knowledge of science.",99,N/A,N/A,N/A
2005,KJLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,Wednesday at 4:30 pm,13,0,30,10,16,The concept for Real Life 101 is bold yet simple. Real life jobs and careers are explored in an energetic style as an education and information (E/I) presentation for teenage viewers. The careers and people chosen to reflect those categories offer a vital inside look at what it would really be like to choose that particular profession. A co-host approach allows for interchange of questions and responses adding viewer stimulation and insight. Fresh fast-paced entertainment and direction for teens that utilizes today's music and humor to provide career guidance. Encourages young people to follow their dreams.,99,N/A,N/A,N/A
2005,KMEX-TV,Univision Programming Service*,Los Angeles,3,Analog,VIVAN LOS NINOS,Core,Network,SU & SA 08:30AM,27,0,90,8,16,"A significant purpose and key educational objective of this program is to show the value of diversity, friendship, and teamwork. Vivan Los Ninos (“Hooray for the Kids”) has an extensive cast of characters, reflecting a wide variety of socio-economic, racial and religious backgrounds and living in both single and two-parent households. This group of second-graders teach the viewers how they learn to respect each other’s differences and learn from each other through their adventures and stories.",99,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,TUTENSTEIN,Core,Network,"Saturday, 8:00AM - 8:30AM",14,0,30,9,14,"Tut-en-stein is an animated show featuring the resurrected mummy of an Egyptian boy-king. After the discovery of his tomb, the entire burial chamber with artifacts is brought to a metropolitan museum for a permanent exhibit and scientific research. Tut comes alive shortly after his arrival and connects with Cleo, a teen-age museum intern and her cat Luxor. Each episode teaches the audience about Egyptian history, mythology and belief systems. Because Tut’s resurrection is a secret, Cleo has to draw on her knowledge of Egyptology to understand the mummy and his frame of reference. More importantly, she and Tut use the characters, gods, demons, and articles from the tomb to solve the many problems they encounter when Tut forgets the rules of engagement and ventures out into the world on his own.",99,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,TIME WARP TRIO,Core,Network,"Saturday, 8:30AM - 9:00AM",14,0,30,9,14,"TIME WARP TRIO consists of three curious boys – Fred, Sam and Joe – who are transported through time via a mysterious magic book that is presented to Joe by his magician uncle. “The Book” warps the boys backward or forward in time, before disappearing, to experience extraordinary adventures where they partake in the makings of history as they search for the magical book to return home. When the boys are warped into the future, they come face to face with their own great-granddaughters – Freddi, Samantha and Jodie – who have also inherited “The Book” over time. Through their time-travels, the six kids periodically bump into one another and help each other to locate “The Book” while outsmarting their adversaries so they can warp back home. The show embeds interesting historical facts in a way that blends action, adventure and fun that appeals to a young audience.",99,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,TRADING SPACES: BOYS VS. GIRLS,Core,Network,"Saturday, 9:00AM - 9:30AM",14,0,30,9,14,"Boys and girls get to show how well they know each other, how effectively they can manage a budget, and how skillfully they can execute a design plan in Trading Spaces: Boys vs. Girls. Each week a boy or girl will be given two days and $5000 dollars to complete a renovation of their partner’s “room.” The space might be a bedroom, a recreation room, or a club house, but the “designer” has to show his or her knowledge of the other person’s preferences, hobbies, and lifestyle to come up with a good design. Then, the challenge of balancing the budget and figuring out the renovation process begins. Participants will learn measurement, spatial reasoning, and principles of aesthetic design as they go through the experience. In the end, they will find out if their knowledge and perception of their partner was on or off base.",99,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,DARCY'S WILD LIFE,Core,Network,"Saturday, 9:30AM - 10:00AM",14,0,30,9,14,"DARCY’S WILD LIFE follows the life of 15-year-old Darcy Fields, the pampered daughter of a top Hollywood movie-star who was plucked out of a life of limos, movie-premiers and world class restaurants to live a “no frills” life in rural Idaho. Darcy’s initial resentment gives way to optimism as she makes new friends and becomes a part of the community. The educational goal of the program is for the main character, Darcy, to model the learning process in adjusting to a new environment that is the complete antithesis of her old life. Darcy comes to a deeper understanding of herself, the value of relationships, and the insignificance of material things. This occurs as she adjusts to her new surroundings and a new group of friends who have totally different perspectives on life. Specific objectives are to show Darcy, with her Hollywood mentality, navigating her way through life on a farm and relating to people who have a different outlook on life. The viewer will also learn about the care and treatment of a variety of animals that live on farms or in the wild.",99,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,FLIGHT 29 DOWN,Core,Network,"Saturday, 10:00AM -10:30AM",14,3,30,9,14,"29 DOWN is the name of the small, chartered plane that carries a group of eleven across the South Pacific for an eco-camping class trip to the desert island of Micronesia. Before they can join the rest of the class for their eco-camping adventure, 29 DWN malfunctions and the pilot/camp counselor has to make an emergency crash landing on a remote island somewhere in the South Pacific. With nothing but their camping gear, a limited supply of resources, and each other, the group tries to come to grips with the situation that challenges them through intelligence and instinct. As they confront the false perceptions they have of themselves and one another, the group realizes that they must learn how to live and work together in order to survive. The show carries a powerful social-emotional message that draws upon the complexities of human behavior and social relationships in which adolescents struggle to define their roles in a social group while learning how to cooperate with one another as they grapple with the challenges that force them to gain awareness of themselves and the harsh reality that faces them.",3,N/A,N/A,N/A
2005,KNBC,NBC,Los Angeles,3,Analog,ENDURANCE,Core,Network,"Saturday, 10:30AM -11:00AM",14,3,30,9,14,"ENDURANCE is an engrossing program that shows the target audience,with typical kids ages 12-16, succeeding at several different physical, intellectual and strategic challenges in order to win a fabulous travel prize. The audience will be exposed to historical information about great feats of endurance, from Houdini’s escape artistry to Sir Edmund Hillary’s ascent of Mount Everest. Each of the 12 competitive challenges is a metaphor for one of these feats of endurance. In addition, there are strategic challenges based on ten character traits that are important for success. Contestants must estimate probabilities and beat the odds. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals.",3,N/A,N/A,N/A
2005,KNET,N/A,Los Angeles,3.3,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,M-F 7:30am and Sundays 7am,79,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2005,KNET,N/A,Los Angeles,3.3,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,Sundays at 7:30am,13,0,30,3,10,Flying House is an educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters. It airs during core hours.,99,N/A,N/A,N/A
2005,KNLA,N/A,Los Angeles,3.2,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,M-F 7:30am and Sat 7am,79,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2005,KNLA,N/A,Los Angeles,3.2,Analog,FLYING HOUSE,Core,Syndicated,Sundays at 7am,13,0,30,3,10,Flying House is an educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters. It airs during core hours.,99,N/A,N/A,N/A
2005,KPAL,N/A,Los Angeles,14,Analog,NASA EDUCATION FILE,Core,Network,5-7PM DAILY,90,0,120,5,18,PROVIDES MATH AND SIENCE EDUCATION FOR K-12 USING TEACHER IN SPACE AND OTHER NASA RECORCES...CONTAINS BOTH CORE AND NON CORE,99,N/A,N/A,N/A
2005,KPAL,N/A,Los Angeles,14,Analog,NASA EDUCATION FILE,Non-Core,Network,5-7PM DAILY,90,0,120,5,18,PROVIDES MATH AND SIENCE EDUCATION FOR K-12 USING TEACHER IN SPACE AND OTHER NASA RECORCES...CONTAINS BOTH CORE AND NON CORE,99,N/A,N/A,N/A
2005,KPXN,i Independent Television,Los Angeles,3,Analog,AMERICA'S MOST TALENTED KIDS E/I,Core,Network,Thursdays / October 6th - December 29th / 6:00 p.m. PT,13,0,60,13,16,"America's Most Talented Kids is a one-hour program that serves as a way for children ages 13 to 16 to learn and share from one another in a positive, constructive, socially compelling fashion that is also entertaining. Ranging from singers and dancers to comedians and magicians, the young performers partake in an experience that gives them the confidence and know-how to shoot for the stars.",99,N/A,N/A,N/A
2005,KPXN,i Independent Television,Los Angeles,3,Analog,ANIMAL TAILS E/I,Core,Network,Fridays / October 7th - December 30th / 6:00 p.m. PT,13,0,60,13,16,"Animal Tails is a one-hour, taped television program with a live-participating audience. This show is designed to meet the eductaional and informational needs of children between th ages of 13 and 16. Each episode follows the host, Mark Curry, as he spends time with people, pets and exotic animals as they recount their real-life adventures. Mark also talks with people knowledgeable about each animal, teaching as he goes. Each episode is designed to reveal to children the world around them in a way that presents positive role models and pro-social values.",99,N/A,N/A,N/A
2005,KPXN,i Independent Television,Los Angeles,3,Analog,AMERICA'S MOST TALENTED KIDS E/I,Core,Network,Fridays / October 7th - December 30th / 8:00 p.m. PT,13,0,60,13,16,"America's Most Talented Kids is a one-hour program that serves as a way for children ages 13 to 16 to learn and share from one another in a positive, constructive, socially compelling fashion that is also entertaining. Ranging from singers and dancers to comedians and magicians, the young performers partake in an experience that gives them the confidence and know-how to shoot for the stars.",99,N/A,N/A,N/A
2005,KRCA,N/A,Los Angeles,3,Analog,EL NUEVO MUNDO SALVAJE CON LORNE GREENE,Core,Syndicated,"Monday-Saturday, 7 AM",79,0,30,10,16,"This program is educational and intended to inform children 16 years of age and under. It airs at 7 AM Monday through Saturday, and is 30 minutes in length. The series is an award winning wildlife program comprised of up-close looks at where civilization and wilderness meet, revealing both the best and the worst of the laws of nature, teaching children about animals and the environment.",99,N/A,N/A,N/A
2005,KSCI,N/A,Los Angeles,3,Analog,KISS!KISS!KISS!,Core,Syndicated,Monday-Thursday 8:00am-8:30am,52,1,30,4,6,"This program combines live action with animation and music (sing-alongs) to provide education and instruction in a variety of areas of value to children in the age group (both scholastic and practical skills). This program is in Korean. Based on content, airtime and length, the program meets points 1-4. It is included in this form to meet point 5 and is reported to program publishers as educational to meet point 6.",1,N/A,N/A,N/A
2005,KSCI,N/A,Los Angeles,3,Analog,CHIBIMARUKOCHAN-LEGENDS,Core,Syndicated,Fridays 8:00am-9:00am,13,0,60,3,8,"The program is in Japanese with Japanese subtitling for hearing-impaired viewers and incorporates animation, puppets, musical sing-alongs, various lively hosts to teach children viewers about a wide variety of subjects including family values, behavior, exercise, basic math and language skills. This program meets all the point (1-6) as required.",99,N/A,N/A,N/A
2005,KSFV,N/A,Los Angeles,3.3,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,Monday - Sunday at 7pm,92,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2005,KSKJ-CA,N/A,Los Angeles,7.01,Analog,NEW ZOO REVUE SERIES,Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Vacation,Confidence, and The Sun.",99,N/A,N/A,N/A
2005,KSKJ-CA,N/A,Los Angeles,7.01,Analog,THE NEW ZOO REVUE SERIES,Non-Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"Five charactors teach the meaning of patience, advice , and responibility through situations with song and dance. Series episodes feature . Vacation,Confidence, and The Sun",99,N/A,N/A,N/A
2005,KSKP-CA,N/A,Los Angeles,7.01,Analog,NEW ZOO REVUE SERIES,Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Vacation,Confidence, and The Sun.",99,N/A,N/A,N/A
2005,KSKP-CA,N/A,Los Angeles,7.01,Analog,THE NEW ZOO REVUE SERIES,Non-Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"Five charactors teach the meaning of patience, advice , and responibility through situations with song and dance. Series episodes feature . Vacation,Confidence, and The Sun",99,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,THE DOOLEY AND PALS SHOW,Core,Network,Saturday 7 am (PT),12,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2 - 5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,KIDS TEN COMMANDMENTS PERMANENTLY REPLACED WITH MCGEE & ME A/O 10-1-05,Core,Network,Saturday 7:30 am (PT),0,6,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,MCGEE AND ME PERMANENTLY REPLACED WITH PAHAPPAHOOEY ISLAND A/O 10-1-05,Core,Network,Saturday 8 am (PT),0,6,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,THE KNOCK KNOCK CLUB,Core,Network,Saturday 8:30 am (PT),12,2,30,2,7,"The Knock Knock Club educates and informs children ages 2-7 about the world, as well as teaching math, language and basic problem solving skills.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,MR. HENRY'S WILD & WACKY WORLD,Core,Network,Saturday 9 am (PT),12,2,30,4,10,"Mr. Henry's Wild & Wacky World educates and informs children between the ages of 4 to 10 by teaching values like respect, helping others, and obedience through real life lessons based on Bible principles.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,MISS CHARITY'S DINER,Core,Network,Saturday 9:30 am (PT),12,2,30,4,7,Miss Charity's Diner educates and informs children between the ages of 4 to 7 on valuable life lessons through examples of the varied and wonderful characteristics of God.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,BIBLEMAN,Core,Network,Saturday 10:00 am (PT),12,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,DAVEY AND GOLIATh,Core,Network,Saturday 10:30 am (PT),12,2,30,3,9,Davey and Goliath educates and informs children between the ages of 3- 9 by teaching imortant life skills based on positive and practical Bible principles.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE,Core,Network,Saturday 11 am (PT),12,2,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,KIDS TEN COMMANDMENTS,Core,Network,Saturday 12:00 pm (PT),11,3,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,MCGEE AND ME REPLACES KIDS TEN COMMANDMENTS A/O 10-1-05,Core,Network,Saturday 7:30 am (PT),7,1,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,PAHAPPAHOOEY ISLAND REPLACES MCGEE AND ME A/O 10-1-05,Core,Network,Saturday 8 am (PT),8,0,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,KIDS AGAINST CRIME,Non-Core,Network,Saturday 2:30 am (PT),10,4,30,5,12,Kids Against Crime educates and informs children between 5-12 by exploring the real-life crimes committed against and by youth and the penalties for those who commit these crimes.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,KIDS LIKE YOU,Non-Core,Network,Saturday 3 am (PT),13,1,30,6,12,Kids Like You educates and informs children between the ages of 6-12 by presenting challenging situations with solutions that develop character.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,CIRCLE SQUARE,Non-Core,Network,Saturday 3:30 am (PT),13,1,30,4,12,Circle Square educates and informs children between the ages of 4-12 by presenting biblically based values and morals used for problem solving in everyday situations.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,FLYING HOUSE,Non-Core,Network,Saturday 4 am (PT),12,2,30,5,10,Flying House educates and informs children ages 5-10 by teaching Bible stories that highlight important character traits such as honesty and courage.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,CHERUB WINGS,Non-Core,Network,Saturday 4:30 am (PT),13,1,30,3,7,Cherub Wings educates and informs children ages 3- 7 by teaching practical living skills with important values through Bible stories and songs that children love.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,THE REPPIES,Non-Core,Network,Saturday 5 am (PT),13,1,30,3,10,The Reppies educates children between the ages of 3 to 10 on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,JANICE'S ATTIC,Non-Core,Network,Saturday 5:30 am (PT),12,2,30,4,8,"Janice's Attic educates and informs children between the ages of 4-8 about nature, personal health and the value of positive character qualities.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,FAITHVILLE,Non-Core,Network,Saturday 6 am (PT),13,1,30,4,16,Faithville educates and informs children between the ages of 4-16 about the value of both teamwork and the importance of the individual within the community.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,COLBY'S CLUBHOUSE,Non-Core,Network,Saturday 6:30 am (PT),13,1,30,6,12,Colby's Clubhouse educates and informs children between the ages of 6 to 12 about how to successfully deal with everyday situations and challenges using the principles of the Bible.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE,Non-Core,Network,Sunday 1 am (PT),8,5,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10-16 through animated Bible stories that promote important character building values.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,VIRTUAL MEMORY,Non-Core,Network,Saturday 12:30 am (PT),5,9,30,13,17,Virtual Memory is a Bible trivia show that educates and informs kids between the ages of 13-17 by affirming positive social skills through biblical facts and principles.,0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,MCGEE AND ME REPLACES KIDS TEN COMMANDMENTS A/O 10-1-05,Non-Core,Network,Saturday 7:30 am (PT),5,1,30,5,12,"McGee and Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,N/A,N/A
2005,KTBN-TV,TBN,Los Angeles,5.5,Analog,PAHAPPAHOOEY ISLAND REPLACES MCGEE AND ME A/O 10-1-05,Non-Core,Network,Saturday 8 am (PT),5,1,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow.,0,N/A,N/A,N/A
2005,KTLA,WB,Los Angeles,3.5,Analog,"SABRINA, ANIMATED SERIES",Core,Syndicated,"SA 10/1/05-12/31/05 12:30P, SU 10/2/05- 12/25/05 11:30A & 12:00P",39,1,30,7,12,"Young Sabrina's lessons in how to be a good witch are demanding, but they pale in comparison to what she must learn in order to be a good human: loyalty, honesty, self-efficacy, tolerance, perseverance, independence. Each week Sabrina confronts her two sides and discovers that the magic of becoming human is even more demanding and more powerful than the magic of the Netherworld. As she struggles to understand and master her human side, Sabrina serves as an ideal role-model for the eight- to twelve-year-old audience. Sabrina is positive, self-reliant, competent...and open to new ideas. She listens, learns, and does what is necessary to reinforce the lesson for others. And with the help and guidance of her family and friends both Sabrina and the viewing audience come to understand what it takes to become a fully functioning, truly good human being. Attractive and engaging characters, entertaining story lines that mirror the kinds of issues and situations that concern children in middle childhood, and stories that flow from and examine those issues in concrete, explicit terms that children can understand.",1,N/A,N/A,N/A
2005,KTLA,WB,Los Angeles,3.5,Analog,WILD AMERICA,Core,Syndicated,Su 10/2/05-12/25/05 12:30P,13,0,30,13,16,"The key educational objective of this program is to create awareness and understanding of animals and their interaction with their particular environment. The role that humans play in interacting with animals in the wild is also explored. Program seeks to inform us of the importance of protecting endangered species and their habitats. This show was formerly ""Keeping It Wild"" and now has a new title.",99,N/A,N/A,N/A
2005,KTLA,WB,Los Angeles,3.5,Analog,LIBERTY'S KIDS,Core,Syndicated,"SA 10/1/05-12/31/05 @11A., 11:30A, 12P",42,0,30,7,12,"The American Revolutionary War is seen through the eyes of three young people working as reporters for Benjamin Franklin's newspaper, the Pennsylvania Gazette. This series is designed to enable children to experience American history from 1773 to 1789 in a fresh way. It introduces them to historical figures and helps them to understand the incredible sacrifices these individuals made. The series guides them through the events that led to the creation of the new nation. And it helps children to understand the importance of key philosophical, social and political issues at the heart of the American Revolution.",99,N/A,N/A,N/A
2005,KTTV,FOX,Los Angeles,3.7,Analog,AWSOME ADVENTURES,Core,Syndicated,Saturdays at 7am (10/1/05-12/31/05),14,0,30,13,16,"AWESOME ADVENTURES” is designed to educate, inform and entertain children 16 and under (specific target audience is 13-16) about the world around them. Each journey is a lesson in the beauty of nature, its creatures, and the people who inhabit the land. The shows are not designed to be “preachy” or overly pedantic, but rather, the goal is to make the learning fun.",99,N/A,N/A,N/A
