Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2002,KNBC,NBC,Los Angeles,3,Analog,OPERATION JUNKYARD,Core,Network,"Saturday, 9:00AM - 9:30AM",13,0,30,9,14,"OPERATION JUNKYARD is a reality show that creates teams of kids who are interested in building and inventing, and puts the teams in competitive engineering challenges. The over-arching goal of the program is to show how the basic principles of engineering are accessible to anyone who wants to know “how things work.” Specific objectives are to communicate to the audience how teams can work successfully under pressure to create working machines and to demonstrate the use of recyclable objects to create something completely different from the object’s original purpose. In each episode, two groups of four kids form teams that actually work under defined time pressures and information limitations. They have to create, from the junk on an “Operation Junkyard” bus, working machines that spray water, float on water, catapult balls, scoop mud, lift objects or even fill pies. The engineering is diagrammed for the audience to track each team’s progress, and the underlying concepts of the project are explained in everyday terms. After each machine is built, a rousing and sometimes hilarious competition is held to see which contraption succeeds in fulfilling its purpose.",99,N/A,N/A,N/A
2002,KNBC,NBC,Los Angeles,3,Analog,ENDURANCE,Core,Network,"Saturday, 9:30AM - 10:00AM",13,0,30,9,14,"ENDURANCE is an engrossing program that shows the target audience,with typical kids ages 12-16, succeeding at several different physical, intellectual and strategic challenges in order to win a fabulous travel prize. The audience will be exposed to historical information about great feats of endurance, from Houdini’s escape artistry to Sir Edmund Hillary’s ascent of Mount Everest. Each of the 12 competitive challenges is a metaphor for one of these feats of endurance. In addition, there are strategic challenges based on ten character traits that are important for success. Contestants must estimate probabilities and beat the odds. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals.",99,N/A,N/A,N/A
2002,KNBC,NBC,Los Angeles,3,Analog,SCOUT'S SAFARI,Core,Network,"Saturday, 10:00AM - 10:30AM",11,2,30,9,14,"SCOUT’S SAFARI follows the development of 14-year-old Scout Lauer, whose divorced parents have to quickly move Scout from her father’s home in New York City to her mother’s home on a game reserve in South Africa. The overarching goal of the series is for our main character, Scout, to model a learning process for the audience that charts her socio-emotional growth as she adjusts to a completely new life in South Africa. By the end of each episode, Scout will have moved from one level of knowledge to a higher level of knowledge or insight. Specific objectives are to show how Scout makes a good transition into her blended family with a stepfather and new brother, makes new friends in a completely different system, understands different religious and cultural belief systems, and defines a place for herself where she feels secure and confident about her future. As the first children’s show actually filmed on location in an African animal reserve, “Scout’s Safari” will expose the audience to factually accurate content about threats to the natural environment and preserving animal species in their natural",2,N/A,N/A,N/A
2002,KNBC,NBC,Los Angeles,3,Analog,STRANGE DAYS AT BLAKE HOLSEY HIGH,Core,Network,"Saturday, 10:30AM - 11:00AM",10,3,30,9,14,"STRANGE DAYS AT BLAKE HOLSEY HIGH focuses on a group of five young teens who are students at a very unusual boarding school. Strange phenomena happen at the school, and our kids are members of a science club that decides, with the help of their professor, to figure it all out. The initiator of many of their investigative processes is the newest student to the school, Josie Trent. In exploring the larger mystery of why the phenomena occur, our kids also deal with issues relating to their socio-emotional development. The educational goal of the program is to embed scientific content in a narrative story with strong socio-emotional messages. In each episode, one of the main characters models a learning process that relates to their social competence. Each episode also explores science content that relates to resolving an immediate problem or some aspect of the larger mystery. Specific objectives are to expose the audience to content about the physical sciences, such as black holes, worm holes, vortexes, gravity, electricity, satellite transmissions and radio frequencies. Through the characters’ experiments, the audience is exposed to the scientific method, hypothesis testing and analysis of data. Other objectives are to model the development of group cohesion, teamwork, and social competence within the group and between the group and other significant people in their lives.",3,N/A,N/A,N/A
2002,KNET,N/A,Los Angeles,3.5,Analog,SUPER BOOK (SPANISH LANGUAGE),Core,Syndicated,"M-F 7:00 AM,Sat 7:30 AM,Sat 7:00AM",69,1,30,3,10,"Superbook is a weekly educational series for ages 3 and up designed to entertain and educate various age groups on historical and biblical events. Superbook focuses on positive behavioral and cognitive messages portrayed by the re-telling of these events. Children are able to understand history from a different dimension and relate to the animated characters. From a developmental perspective, the ability to educate young children with Superbook is made easy by taking advantage of the visual and educative appeal of the characters. Children are reinforced and motivated by lessons of love, faithfulness, honesty, and integrity. 1) It is specifically designed to meet the educational and informational needs of children under the age of 16. 2) It airs during core hours. 3) It is regularly scheduled. 4) It is 30 minutes in length.",0,N/A,N/A,N/A
2002,KNET,N/A,Los Angeles,3.5,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,"Sat 7:00AM & 7:30 AM, 12/7-28 only 7:30 AM",22,0,30,3,10,"Flying House is a weekly educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters to reinforce positive values, teach behavior modificiation skills, and illustrate stories based on history. Flying House uses the creativity of animation to educate school age children on historical events and expand their ability to memorize these events. 1) It is specifically designed to meet the educational and informational needs of children under the age of 16. 2) It airs during core hours. 3) It is regularly scheduled. 4) It is 30 minutes in length.",99,N/A,N/A,N/A
2002,KPXN,PAX TV,Los Angeles,3,Analog,MIRACLE PETS,Core,Network,Fridays / October 4th - December 27th - 1:00 p.m. PT,13,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,KPXN,PAX TV,Los Angeles,3,Analog,UNBELIEVABLE ANIMAL RESCUES,Core,Network,Sundays / October 6th - October 27th - 5:00 p.m. PT,4,0,60,13,16,"Unbelievable Animal Rescues is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals resuing people and other animals from danger. Children learn positive role models, pro-social values, safety and animal protection.",99,N/A,N/A,N/A
2002,KPXN,PAX TV,Los Angeles,3,Analog,MIRACLE PETS,Core,Network,Sundays / November 3rd - December 29th - 5:00 p.m. PT,9,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,KPXn,PAX TV,Los Angeles,3,Analog,MIRACLE PETS,Core,Network,Sundays / October 6th - December 29th - 6:00 p.m. PT,13,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,KRCA,N/A,Los Angeles,3,Analog,EL NUEVO MUNDO SALVAJE CON LORNE GREEN,Core,Syndicated,"Monday - Saturday, 7am - 7:30 am",79,0,30,10,16,"This program is educational and intended to inform children 16 years of age and under. It airs at 7AM Monday through Saturday, 30 minutes in length. The series is an award winning wildlife program of up close looks where civilazation and wilderness meet, revealing both the best and the worst of the laws of nature and teaching children about animals and the environment.",99,N/A,N/A,N/A
2002,KSCI,N/A,Los Angeles,3,Analog,KISS!KISS!KISS!,Core,Syndicated,Monday-Thursday 8:00am-8:30am,52,0,30,4,6,"Educational and Informational Objective: This program combines live action with animation and music (sing-alongs) to provide education and instruction in a variety of areas of value to children in the age group (both scholastic and practical skills). This program is in Korean. Based on content, airtime and length, the program meets points 1-4. It is included in this form to meet point 5 and is reported to program publishers as educational to meet point 6.",99,N/A,N/A,N/A
2002,KSCI,N/A,Los Angeles,3,Analog,PONKIKKEES,Core,Syndicated,Fridays 8:00am-9:00am,13,0,60,3,8,"Educational and informational objective: This program is in Japanese with Japanese subtitling for hearing-impaired viewers and incorporates animation, puppets, musical sing-alongs, children and various lively hosts to teach children viewers about a wide variety of subjects including family values, behavior, exercise, basic math and language skills. This program meets all the points (1-6) as required.",99,N/A,N/A,N/A
2002,KSFV,N/A,Los Angeles,3,Analog,SUPER BOOK (SPANISH LANGUAGE),Core,Syndicated,"M-Fri 3:30 PM Oct 1 - Oct 31, 2002",23,0,30,3,10,"Superbook is a weekly educational series for ages 3 and up designed to entertain and educate various age groups on historical and biblical events. Superbook focuses on positive behavioral and cognitive messages portrayed by the re-telling of these events. Children are able to understand history from a different dimension and relate to the animated characters. From a developmental perspective, the ability to educate young children with Superbook is made easy by taking advantage of the visual and educative appeal of the characters. Children are reinforced and motivated by lessons of love, faithfulness, honesty, and integrity. 1) It is specifically designed to meet the educational and informational needs of children under the age of 16. 2) It airs during core hours. 3) It is regularly scheduled. 4) It is 30 minutes in length.",99,N/A,N/A,N/A
2002,KSFV,N/A,Los Angeles,3,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,M-F 3:30PM 11/1-12/31/02 & Sat 7:00AM,56,0,30,3,10,"Flying House is a weekly educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters to reinforce positive values, teach behavior modificiation skills, and illustrate stories based on history. Flying House uses the creativity of animation to educate school age children on historical events and expand their ability to memorize these events. 1) It is specifically designed to meet the educational and informational needs of children under the age of 16. 2) It airs during core hours. 3) It is regularly scheduled. 4) It is 30 minutes in length.",99,N/A,N/A,N/A
2002,KSKJ-CA,N/A,Los Angeles,7.01,Analog,NEW ZOO REVUE SERIES,Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Health, School, and Knowledge.",99,N/A,N/A,N/A
2002,KSKJ-CA,N/A,Los Angeles,7.01,Analog,THE NEW ZOO REVUE SERIES,Non-core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"Five charactors teach the meaning of patience, advice , and responibility through situations with song and dance. Series episodes feature Health,School, and Knowledge.",99,N/A,N/A,N/A
2002,KSKP-CA,N/A,Los Angeles,7.01,Analog,NEW ZOO REVUE SERIES,Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Health, School, and Knowledge.",99,N/A,N/A,N/A
2002,KSKP-CA,N/A,Los Angeles,7.01,Analog,THE NEW ZOO REVUE SERIES,Non-core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Health, School, and Knowledge.",99,N/A,N/A,N/A
2002,KSKT-CA,N/A,Los Angeles,7.01,Analog,NEW ZOO REVUE SERIES,Core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Health, School, and Knowledge.",99,N/A,N/A,N/A
2002,KSKT-CA,N/A,Los Angeles,7.01,Analog,THE NEW ZOO REVUE SERIES,Non-core,Syndicated,MON-SUN 6:00-7:00 A.M. P.T.,84,0,60,3,10,"The story of five characters Henrietta the hippo, Freddie the Frog, Charlie the Owl, Emma Jo, and Doug as they use laughter and song to triumph over everyday life challenges and struggles. Series episodes features Health, School, and Knowledge.",99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,KIDS LIKE YOU - PERMANENTLY REPLACED BY DAVEY AND GOLIATH A/O 11-23-02,Core,Network,Saturday 7am,6,1,30,6,12,KIDS LIKE YOU educates and informs children between the ages of 6-12 by presenting challenging situations with solutions that develop character.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,THE REPPIES,Core,Network,Saturday 7:30am & 10am,24,2,30,3,9,THE REPPIES educates and informs children between the ages of 3 - 9 on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,COLBY'S CLUBHOUSE,Core,Network,Saturday 8am,12,1,30,6,12,COLBY'S CLUBHOUSE educates and informs children between the ages of 6-12 about how to successfully deal with everyday situations and challenges using Bible principles.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,KNOCK KNOCK CLUB,Core,Network,Saturday 8:30am,12,1,30,2,7,"The KNOCK KNOCK CLUB educates and informs children ages 2 - 7 about the world, as well as teaching math, language and basic problem solving skills.",0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,FAITHVILLE,Core,Network,Saturday 9am,12,1,30,4,16,FAITHVILLE educates and informs children ages 4-16 about the value of both teamwork and the importance of the individual within the community.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,CHERUB WINGS,Core,Network,Saturday 9:30am,12,1,30,3,7,CHERUB WINGS educates and informs children between the ages of 3 - 7 by teaching practical living skills with important values through Bible stories and songs that children love.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,WWJD?,Core,Network,Saturday 10:30am,10,3,30,11,16,"WWJD? educates and informs youth ages 11 to 16 as teens discuss how to successfully deal with the issues they face today such as drugs, dating and peer pressure.",0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,GREATEST HEROES AND LEGENDS OF THE BIBLE,Core,Network,Saturday 11am,12,1,45,10,16,GREATEST HEROES & LEGENDS OF THE BIBLE educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values.,0,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,DAVEY AND GOLIATH PERMANENT TIME SLOT A/O 11-23-02,Core,Network,Saturday 7am,6,0,30,3,9,DAVEY AND GOLIATH educates and informs children between the ages of 3 - 9 by teaching important life skills based on positive and practical Bible principles.,99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,KIDS AGAINST CRIME,Non-core,Network,Saturday 2:30am,11,2,30,5,12,KIDS AGAINST CRIME educates and informs children between 5 - 12 by exploring the real-life crimes committed against and by youth and the penalties for those who commit these crimes.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,KIDS LIKE YOU,Non-core,Network,Saturday 3am,12,1,30,6,12,KIDS LIKE YOU educates and informs children between the ages of 6-12 by presenting challenging situations with solutions that develop character.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,CIRCLE SQUARE,Non-core,Network,Saturday 3:30am,12,1,30,4,12,CIRCLE SQUARE educates and informs children between the ages of 4-12 by presenting biblically based values and morals used for problem solving in everyday situations.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,FLYING HOUSE,Non-core,Network,Saturday 4am,12,1,30,5,10,FLYING HOUSE educates and informs children ages 5 - 10 by reaching Bible stories that highlight important character traits such as honesty and courage.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,SUPERBOOK,Non-core,Network,Saturday 4:30am,12,1,30,5,10,"SUPERBOOK educates and informs children between the ages of 5 - 10 by teaching Bible stories that highlight the important character traits children will need in life such as courage, loyalty and responsiblity.",N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,JOY JUNCTION,Non-core,Network,Saturday 5am (PT),12,1,30,8,12,JOY JUNCTION educates and informs children ages 8 - 12 by teaching Bible history and the development of positive social and moral values.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,GOSPEL BILL,Non-core,Network,Saturday 5:30am,12,1,30,5,12,GOSPEL BILL educates and informs children between the ages of 5 - 12 byteaching positive social skills and self awareness based on biblical principles.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,FAITHVILLE,Non-core,Network,Saturday 6am,12,1,30,4,16,FAITHVILLE educates and informs children between the ages of 4 - 16 about the value of both teamwork and the importance of the individual within the community.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,JANICE'S ATTIC,Non-core,Network,Saturday 6:30am,12,1,30,4,8,"JANICE'S ATTIC educates and informs children between the ages of 4 - 8 about nature, personal health and the value of positive character qualities.",N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,GREATEST HEROES AND LEGENDS OF THE BIBLE,Non-core,Network,Friday 4pm & Sunday 1:30am,16,10,45,11,16,GREATEST HEROES & LEGENDS OF THE BIBLE educates and informs youth ages 10 - 16 through animated Bible stories that promote important character building values.,2,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,VIRTUAL MEMORY,Non-core,Network,Thursday 11pm & Saturday 9pm,19,7,30,13,17,VIRTUAL MEMORY is a Bible trivia show that educates and informs kids between the ages of 13-17 by affirming positive social skills through biblical facts and principles.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,2WORLDS,Non-core,Network,Saturday 11:30pm,5,8,30,11,16,2WORLDS educates and informs youth aages 11-16 by promoting critical thinking skills and self-esteem as young people evaluate their life experiences and discuss affective answers to the issues they face.,N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,WWJD?,Non-core,Network,Saturday 1am,8,5,30,11,16,"WWJD? educates and informs youth ages 11 to 16 as teens discuss how to successfully deal with the issues they face today such as drugs, dating and peer pressure.",N/A,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,THE KID'S CLUB,Non-core,Network,"Saturday, 10-5-02 12 pm",1,0,30,3,9,THE KID'S CLUB educates and informs children between the ages of 3-9 about history through the Bible as well as teaching children about safety and offering exercise instruction.,99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,BEN & EDDIE,Non-core,Network,Saturday 12-21-02 2am,1,0,60,2,6,"BEN & EDDIE educates and informs children ages 2-6 by cutting to the heart of pressing issues kids face such as how to deal with fear, disappointment, forgiveness and loneliness.",99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,THE LEGEND OF THE CANDY CANE,Non-core,Network,Tuesday 12-24-02 8:30am,1,0,43,4,8,THE LEGEND OF THE CANDY CANE educates and informs children between the ages of 4-8 by teaching important life skills and character building values and dealing with daily life challenges.,99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,IT IS A GOD THING,Non-core,Network,Saturday 11-30-02 10:30am,1,0,30,6,13,IT IS A GOD THING educates and informs children ages 6-13 by teaching the consequences of actions and imparting valuable life lessons through biblical facts and principles.,99,N/A,N/A,N/A
2002,KTBN,TBN,Los Angeles,4.45,Analog,BEN & EDDIE,Non-core,Network,Wednesday 12-25-02 2:30am,1,0,60,2,6,"BEN & EDDIE educates and informs children ages 2-6 by cutting to the heart of pressing issues kids face such as how to deal with fear, disappointment, forgiveness and loneliness.",99,N/A,N/A,N/A
2002,KTLA,WB,Los Angeles,3.5,Analog,CITY GUYS,Core,Syndicated,M-Fr 10/1/2002-12/31/2002 2:30P,64,2,30,13,16,"The educational objective of this show is to demonstrate how the knowledge of the characters moves from one level to a higher, more informed level of knowledge. This change in knowledge conveys an educational message which is intellectual-cognitive and/or socio-emotional. The series explores the pressures of living in a big city environment where situations are so challenging that kids have to learn responsible decision-making to be safe and stay focused.",2,N/A,N/A,N/A
2002,KTLA,WB,Los Angeles,3.5,Analog,BABY LOONEY TUNES,Core,Syndicated,SU 10/6/2002-12/29/2002 10A,13,0,30,2,6,"The educational objective of this show is to help children gain meaningful life skills and behaviors, such as following directions, being a member of a team, making new friends and dealing with being sick. This will better equip them to take on a functional role in their environment. The show also provides practice to children on fundamental knowledge-based learning and skills inlcuding the alphabet, numbers, colors and elementary science.",99,N/A,N/A,N/A
2002,KTLA,WB,Los Angeles,3.5,Analog,WILD AMERICA,Core,Syndicated,Su 10/6/2002-12/29/2002 10:30A,13,0,30,13,16,The key educational objective of this program is to create awareness and understanding of animals and their interaction with their particular environment. The role that humans play interacting with animals in the wild is also explored. Program seeks to inform us of the importance of protecing endangered species and their habitats.,99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,SHERLOCK HOLMES IN THE 22ND CENTURY,Core,Network,Saturdays at 7am,13,0,30,6,11,"The series is designed to build problem-solving and informational management skills and to model the pro-social values and behaviors associated with enduring friendships and effective teamwork. Problem solving themes are illustrated in each episode which also demonstrate fundamental principles of gathering, evaluating, and interpreting information and using it to imagine, present and test plausible scenarios. It is the intent of the series to motivate children to see critical thinking and team problem-solving as exciting, fun and within their capacity. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 9 to 11 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides",99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,SHERLOCK HOLMES IN THE 22ND CENTURY,Core,Network,Saturdays at 7:30am,13,0,30,6,11,"The series is designed to build problem-solving and informational management skills and to model the pro-social values and behaviors associated with enduring friendships and effective teamwork. Problem solving themes are illustrated in each episode which also demonstrate fundamental principles of gathering, evaluating, and interpreting information and using it to imagine, present and test plausible scenarios. It is the intent of the series to motivate children to see critical thinking and team problem-solving as exciting, fun and within their capacity. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 9 to 11 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,STARGATE-INFINITY,Core,Network,Saturdays at 8am,13,0,30,9,11,"In every episode, the Stargate Explorers enter another new world. About the only things they can be sure of are that they will encounter life forms and cultures very different from their own, that they will face problems that require functioning smoothly as a team, and that a team is only as strong as the character and abilities of its individual members. At its core, “Stargate-Infinity” explores issues, attitudes, and behaviors important to learning how to get along with others – whether those others are from different races, cultures, and species, or from their own team of trainees. The young explorers serve as models for the young audience. As the cadets learn hard lessons about such things as trying to see the world from the perspective of other cultures, the positive benefits in diversity, or how to mesh their own strengths and abilities with those of others on the team, so too do young viewers. The series examines fundamental issues about how and why to get along with others who may be very different from oneself, and about the kinds of abilities and strength of character necessary to be a good Stargate Explorer – and a good person. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 9 to 11 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,UNDER THE HELMET,Core,Network,Saturdays at 12pm (10/5-12/21) and at 9am (12/28),13,1,30,13,16,"NFL “Under The Helmet” showcases the pro-social on and off the field activities of the NFL’s leading players and coaches. Working with the National Association for Sports and Physical Education (NASPE), the program (1) educates teens about dedication, hard work, teamwork, goal setting and community service, (2) provides examples of responsible social and personal behavior, (3) demonstrates how to deal constructively with the differences among people, and (4) teaches the benefits of physical activity and fitness. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to teens (13-16 year olds), at the beginning of each broadcast and in listings provided to publishers of program guides.",1,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,THE PET SHOP,Core,Syndicated,Saturdays at 12:30pm (10/5-12/21),12,0,30,13,16,"Host Rob Monroe helps children to understand responsibility through his unique way of communicating and caring for a variety of pets. Marc Morrone guides viewers through the fun and frenetic world of pets. With unique advice and helpful hints on anything, from supplementing a lizard's diet with peach baby food or housebreaking a puppy, this modern-day Dr. Doolittle presents a warm and unscripted program that's part neighborly chat, part animal kingdom insight. The quirky personality of Marc Morrone and his wealth of useful information will help pet lovers of all ages, especially children, to better understand and care for all creatures great and small.",99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,WILD MOMENTS,Core,Syndicated,Saturdays at 1pm,10,0,30,12,17,"Outdoorsman Jack Hubley and his faithful companion Trusty the dog hike fields, forests and deserts to bring a close up view of nature to their viewers. Wild Moments is a fresh approach to wildlife television that shows Mother Nature at her best, offering viewers fun, entertaining and informative programming. Wild Moments features the lifestyles and habitats of an incredible array of mammals, birds, reptiles, fish and insects – from the backyard to the fields and forests beyond -introducing viewers to their fuzzy neighbors along the way. Jack Hubley’s good-natured humor and passion for the animal kingdom help him convey his contagious excitement and desire to share his special knowledge of wildlife. The program is regularly scheduled and airs between the hours of 7:00 am and 10:00 pm. The program is 30 minutes in length, and is identified as an educational and informational show, targeted to 13 to 16 year olds, at the beginning of each broadcast and in listings provided to publishers of program guides.",99,N/A,N/A,N/A
2002,KTTV,Fox,Los Angeles,3.2,Analog,SCOPE,Core,Syndicated,Saturdays at 1:30pm (10/19-12/14) and 2pm (12/28),10,0,30,12,17,"Scope is a series developed to enlighten and educate children on modern technologies which shape educational development. The series sparks interest in independent exploration of the different topics presented and supports fundamental values conducive to higher education. This is a comprehensive variety of ideas, revelations and solutions.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,NINI'S TREEHOUSE,Core,Network,Saturdays: 7:00 AM,13,0,30,3,6,"Propelled by his own wonderful imagination, Nini takes children on enchanting journey in OOOberryland, encouraging friendship, learning, cooperation, investigative skills, critical thought, organizing knowledge and love of reading. Every episode concludes with a problem solved, a friendship strengthened, a giggle and a laugh.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,AGUA VIVA,Core,Network,Saturdays: 7:30 AM,13,0,30,3,6,"Agua Viva is an entertainment, educational and musical program that tells the adventures of a brother and sister whose toys come to life in Agua Viva. It's a beautiful place where they not only have fun, but also have opportunity to play, create and learn together with their friends who help them understand the importance of love, honesty and friendship. As they confront daily problems, they develop good character and a positive attitude towards life.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,LAS TRES MELLIZAS,Core,Network,Saturdays: 8:00 AM,13,0,30,4,8,"The enchanting adventures of a set of triplets who embark on adventures, battle villians and discover secrets held in great classics of literature and fairy tales. It teaches the value of friendship, consideration, social themes and ecological themes found in such children's classics of literature.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,BIZBIRIJE,Core,Network,Saturdays: 8:30 AM,13,0,30,6,9,"Live-action, kid hosted show with a variety of segments that foster cognitive and social development. Winner of seven international awards, Bizbirije encourages children to create new ideas while having fun when engaging in art projects, magic tricks, songs, science experiments and ideas to save the planet.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,NICO,Core,Network,Saturdays: 9:00 AM (through 10/19/02); Sundays 8:00 AM (as of 10/27/02),13,0,30,8,12,"Nico is a series designated to make children think about the rehabilitation and integration of disabled people in modern society, combining such messages with the adventure which each episode presents. From historical backgrounds to scientific and medical facts the world of the blind is told in an entertaining, light-hearted way that all children can relate to and it teaches children that blind kids are just like any other kid.",99,N/A,N/A,N/A
2002,KVEA,Telemundo,Los Angeles,4.12,Analog,TOONIMALS,Core,Network,Saturdays: 9:30 AM (through 10/19/02); Sundays 8:30 (as of 10/27/02),13,0,30,8,12,"Toonanimals is a series about animals seen through the amused eyes of animals themselves. Ollie is the wise owl and his friends will show you some o the most unusual and least known phenomenas of the animal world in a style which is original, modern, colorful and self-assured. Strange facts, anecdotes, records, events, stories--its the definitive study of animals in a wildly amusing series.",99,N/A,N/A,N/A
