Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of Program,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,KJLA,N/A,Los Angeles,3,Analog,AQUA KIDS,Core,Syndicated,Mondays at 4:30 pm,13,0,30,8,18,"Aqua kids provide CORE programming in the area of biology and specifically the ecosystem related to the ocean, its tributaries and estuaries. Children can learn about the resources of the oceans and how protection of oceans is necessary to present and future generations. Not only does the show teach biological topics, but it aims to enrich children’s lives by making them aware of future generations, the role they play now, and for generations into the future, with the biggest ecosystem on earth—the oceans. Each episode provides information related to a specific topic and gives an educational approach to understand the topic related to the entire ecosystem of the earth.",99,N/A,N/A,N/A
2006,KJLA,N/A,Los Angeles,3,Analog,CRITTER GITTERS,Core,Syndicated,Tuesdays at 4:00 pm,13,0,30,9,14,"A search and rescue 911 themed animal adventure series with an entertaining twist of investigative and detective “super sleuthing” by a group neighborhood kids, a couple of veterinarians and zany professor. Action and stimulating story lines combined with kids’ natural love and curiosity of animals. This program promotes and teaches teamwork, cooperation, problem solving, knowledge of animals and positive role models.",99,N/A,N/A,N/A
2006,KJLA,N/A,Los Angeles,3,Analog,ANIMAL RESCUE,Core,Syndicated,Tuesday at 4:30 pm,13,0,30,1,16,"Animal rescue showcase spectacular rescues of all types of animals and focuses on the work of dedicated individuals who treat the various creatures of the animal kingdom. All stories are authentic and contain actual video of rescues. It contains safety tips and real life in-the field experiences of professional and ordinary people taking care of, treating and helping various animals.",99,N/A,N/A,N/A
2006,KJLA,N/A,Los Angeles,3,Analog,KIDS GUIDE,Core,Syndicated,Tuesday at 4:30 pm,13,0,30,8,12,"“Kid Guides” is series ""for"" kids ""by"" kids. This award-winning, action packed series takes kids behind the scenes of some of the top zoo, aquariums, museums, and other destinations in the world. Our kid guides learn about the workings of the locations as well as the science behind what it takes to run the places. Whether it is learning about how to care for a white tiger, how to be a zoo keeper, how to handle snakes, or how to take underwater pictures, our hosts dive right in. Specific educational segments also enhance the learning opportunities. Our Book Corner discusses books that are relevant to what we saw at the week's location. Explorer's Corner covers a wide variety of educational topics that fascinate children. Our Animal Star segment highlights a particular animal that may be overlooked, but presents a variety of educational experiences.",99,N/A,N/A,N/A
2006,KJLA,N/A,Los Angeles,3,Analog,REAL LIFE 101,Core,Syndicated,Wednesday at 4:30 pm,13,0,30,10,16,The concept for Real Life 101 is bold yet simple. Real life jobs and careers are explored in an energetic style as an education and information (E/I) presentation for teenage viewers. The careers and people chosen to reflect those categories offer a vital inside look at what it would really be like to choose that particular profession. A co-host approach allows for interchange of questions and responses adding viewer stimulation and insight. Fresh fast-paced entertainment and direction for teens that utilizes today's music and humor to provide career guidance. Encourages young people to follow their dreams.,99,N/A,N/A,N/A
2006,KMEX-TV,Univision programming service*,Los Angeles,3,Analog,ULTRACHAMOS,Core,network,SA & SU 08:30AM,27,0,30,9,12,"Ultrachamos is an educational, yet entertaining magazine type program for older children. The program teaches about a diverse number of topics. The children on the program conduct interesting experiments and demonstrate many of the basic principles of science. The show also teaches about learning to play a musical instrument and how those instruments work. Other show topics include learning about animals and their environments as well as sports and team work.",99,N/A,N/A,N/A
2006,KMEX-TV,Univision programming service*,Los Angeles,3,Analog,"AMY, LA NINA DE LA MOCHILA AZUL",Core,network,SA & SU 09:00AM,27,0,60,7,12,"A significant purpose and key educational objective of this program is to illustrate how determination, friendship, and love can overcome life’s obstacles. Amy, a beautiful baby girl drifts ashore after a storm at sea and is found by captain Matias and his wife Perla. This very loving family raise Amy to become a compassionate and loving girl. Unfortunately, their lives change, when Perla falls into the sea and loses her life during a storm. Distraught by the loss of his wife, Matias refuses to go near the sea, and quits his job as a fisherman. Matias and Amy face many hardships together, but Amy makes the best of the situations that arise and is happy as long as she has her father’s love. With Amy, Matias, and their many friends, viewers learn about the importance of family, friendship, faith, and perseverance.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,VEGGIE TALES,Core,network,"Saturday, 8:00AM - 8:30AM",13,0,30,4,8,"“VeggieTales” is a children’s series featuring animated vegetables who teach life lessons through stories. Hosted by Bob the Tomato and Larry the Cucumber, each episode begins by establishing the problem, uses short stories to parallel the situation with a problem and solution, and ends by reiterating the proposed solution and the life lesson learned through the experience. The show communicates social-emotional messages based upon the core values of honesty, kindness, forgiveness, and appreciation for all, using music, unusual characters, and allegorical storylines.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,DRAGON,Core,network,Saturday 8:30am - 9:00am,13,0,30,4,8,"Inspired by children’s everyday life, “Dragon” is an animated show that is based on the book series by author and illustrator, Dav Pilkey. The show follows a little blue dragon as he faces his daily challenges. Using a simple and direct approach to life, Dragon learns new information and develops new skills primarily through trial and error. Dragon is friendly and helpful, but he tends to see things from a much different perspective and sometimes that leads to trouble. As each story unfolds, we learn to see things in different ways, much like Dragon, and we learn how to problem-solve our way through everyday challenges. Dragon shows us how to take care of a pet, discover new places or how to find the right hobby.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,3-2-1 PENGUINS! AND LARRYBOY STORIES,Core,network,Saturday 9:00am - 9:30am,13,0,30,4,8,"3-2-1 Penguins! and Larryboy Stories draws upon characters from two stories -- using both long- and short-form material involving these characters -- to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children – Jason and Michelle – whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded within the story.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,BABAR,Core,network,Saturday 9:30am-10:00am,13,0,30,4,8,"Based on the books by Laurent de Brunhoff, “Babar” is an animated show about a young orphaned elephant who finds the strength to rise above the challenges he faces, including the death of his parents, as he journeys through life. Each episode of the show develops a social-emotional message such as taking responsibility, being patient and persistent in hard work, respecting people’s privacy, learning to cope with unforeseen changes, and being honest. These messages emerge from the need to resolve a dilemma that is faced by Babar, one of his friends or family members.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,JANE AND THE DRAGON,Core,network,Saturday 10:00am-10:30am,13,0,30,4,8,"Set in medieval times, “Jane and the Dragon” is an animated show that hails from Martin Baynton’s best selling books about a middle class, 13-year-old girl named Jane. She is raised in the Royal Court as a Knight-in-Training after she demonstrates her courage by leaving the castle to conquer the local dragon. The giant green Dragon, whose sense of humor exceeds his ferocity, instead becomes Jane’s best friend and a part of the castle community. In each episode, Jane encounters a challenge that tests her problem-solving skills and requires her to demonstrate her strength of character, as a Knight of the King’s Guard. Sometimes Jane learns a moral lesson, and other times she uses analytical ability to illustrate how a problem can be made less complicated and easily solved.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,JACOB TWO-TWO,Core,network,Saturday 10:30am-11:00am,13,0,30,4,8,"Based on Mordecai Richler’s books, “Jacob Two-Two” is an animated show about the challenges of a little boy, the youngest of five siblings. Jacob is so small for his age he often repeats himself just so he can be heard. His parents are compassionate, but his siblings are not, and Jacob has to be resourceful and inventive in learning how to assert himself, overcome his fears, get along with others, and still enjoy his childhood. He manages to turn even the most inconsequential events into adventures with his friends, Buford and Renee. Every adventure teaches him a life lesson, from learning how to be responsible to figuring out how to manage a bully. In addition, there are implicit lessons that promote a love for learning and language development usually conveyed through Jacob’s father, a full-time writer.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,WEATHER PLUS U.,Non-core,network,"Mon, Wed & Fri 10AM-10:30AM",39,0,30,13,16,"Weather Plus U., a program available on the Station’s digital multicast “NBC Weather Plus” channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like “Weather in the News,” “Weather Plus on Location,” “Weather Plus Experiments,” “Weather Plus in the Classroom” and “Weather Plus Interacts.” Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,N/A,N/A
2006,KNBC,NBC,Los Angeles,3,Analog,WEATHER PLUS U. (DIGITAL MULTICAST ONLY),Non-core,network,"Mon, Wed & Fri 12N-12:30PM",39,0,30,13,16,"Weather Plus U., a program available on the Station’s digital multicast “NBC Weather Plus” channel, offers teenagers a closer look at the weather and earth sciences and how they can and do affect their lives. Each episode is an entertaining combination of taped vignettes and timely segments relating to current weather events, with targeted topics geared toward teens aged 13 and older. The segments include regular features like “Weather in the News,” “Weather Plus on Location,” “Weather Plus Experiments,” “Weather Plus in the Classroom” and “Weather Plus Interacts.” Together, the segments highlight how and why the weather changes and how forecasters try to predict the weather, the nature and scope of significant weather events, and how teens can better understand or react to weather, both in their hometown and around the world.",99,N/A,N/A,N/A
2006,KNET,N/A,Los Angeles,3.5,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,M-F 7:30AM AND SAT 7AM,78,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2006,KNET,N/A,Los Angeles,3.5,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,SUNDAYS AT 7AM,14,0,30,3,10,Flying House is an educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters. It airs during core hours.,99,N/A,N/A,N/A
2006,KNLA,N/A,Los Angeles,3.5,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,M-F 7:30AM AND SAT 7AM,78,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2006,KNLA,N/A,Los Angeles,3.5,Analog,FLYING HOUSE (SPANISH LANGUAGE),Core,Syndicated,SUNDAYS AT 7AM,14,0,30,3,10,Flying House is an educational series designed for children ages 3-10. It has been uniquely produced to provide entertainment and education for the entire family by using intriguing characters. It airs during core hours.,99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,VEGGIE TALES E/I,Core,network,Fridays / October 6th - December 29th / 3:00 p.m. PT,13,0,30,3,6,"Veggie Tales is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate important values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by the Larry the Cucumber, that contain wacky lyrics in a catchy tune. Each episode end with Bob and Larry reinforcing the lesson learned through the stories.",99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,DRAGON E/I,Core,network,Fridays / October 6th - December 29th / 3:30 p.m. PT,13,0,30,3,6,"Dragon is a cheerful, lovable, and insatiable curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Everyday Dragon faces a new problem that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does.",99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,3-2-1- PENGUINS AND LARRYBOY E/I,Core,network,Fridays / October 6th - December 29th / 4:00 p.m. PT,13,0,30,3,6,"This program draws upon characters from two stories, using both long-and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children, Jason and Michelle, whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded with in the story.",99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,BABAR E/I,Core,network,Fridays / October 6th - December 29th / 4:30 p.m. PT,13,0,30,3,6,"Babar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Babar and his family experience many challenges as they journey through life, and they learn to rise above them through strength and optimism.",99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,JANE AND THE DRAGON E/I,Core,network,Fridays / October 6th - December 29th / 5:00 p.m. PT,13,0,30,3,6,"Jane And The Dragon is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,N/A,N/A,N/A
2006,KPXN,i Independent Television,Los Angeles,3,Analog,JACOB TWO-TWO E/I,Core,network,Fridays / October 6th - December 29th / 5:30 p.m. PT,13,0,30,3,6,"Jacob Two-Two is a very little boy with a big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity, and a whole lot of determination.",99,N/A,N/A,N/A
2006,KRCA,N/A,Los Angeles,3,Analog,EL NUEVO MUNDO SALVAJE CON LORNE GREENE,Core,Syndicated,"Monday-Saturday, 7 AM",78,0,30,10,16,"This program is educational and intended to inform children 16 years of age and under. It airs at 7 AM Monday through Saturday, and is 30 minutes in length. The series is an award winning wildlife program comprised of up-close looks at where civilization and wilderness meet, revealing both the best and the worst of the laws of nature, teaching children about animals and the environment.",99,N/A,N/A,N/A
2006,KSCI,N/A,Los Angeles,3,Analog,KISS!KISS!KISS!,Core,Syndicated,Mondays-Thursdays 8:00am-8:30am,52,1,30,4,6,"This program combines live action with animation and music (sing-alongs) to provide education and instruction in a variety of areas of value to children in the age group (both scholastic and practical skills). This program is in Korean. Based on content, airtime, and length, the program meets points 1-4. It is included in this form to meet point 5 and is reported to program publishers as educational to meet point 6.",1,N/A,N/A,N/A
2006,KSCI,N/A,Los Angeles,3,Analog,CHIBI MARUKO CHAN-LEGENDS,Core,Syndicated,Fridays 8:00am-9:00am,13,0,60,3,8,"Educational and informational objectives: This program is in Japanese. Some parts of the show have Japanese subtitling for hearing-impaired viewers and incorporates animation, puppets, musical sing-alongs, children and various lively hosts to teach children viewers a wide variety of subjects, including family values, behavior, exercise, basic math and language skills. This program meets all the points (1-6) as required.",99,N/A,N/A,N/A
2006,KSFV,N/A,Los Angeles,3.5,Analog,SUPER LIBRO (SPANISH LANGUAGE),Core,Syndicated,"M-F 2:30PM, SAT & SUN AT 7AM",92,0,30,3,10,Super Libro is a program specially designed for children under the age of 16. It airs during core hours and teaches children moral values with stories.,99,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,THE DOOLEY AND PALS SHOW,Core,network,Saturday 7 am,11,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2 - 5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,NANNA'S COTTAGE,Core,network,Saturday 7:30 am,12,1,30,4,9,"Nanna’s Cottage educates and informs children, ages 4 to 9, as Nanna imparts a fun, gentle learning experience while teaching by example, social skills and kindness, allowing her young charges to overcome problems and obstacles they encounter.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,MR. HENRY'S WILD & WACKY WORLD,Core,network,Saturday 8 am,11,2,30,4,10,"Mr. Henry’s Wild & Wacky World educates and informs children between the ages of 4 to 10 by teaching values like respect, helping others, and obedience through real life lessons based on Bible principles.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,MARALEE DAWN & FRIENDS,Core,network,Saturday 8:30 am,12,1,30,4,10,"Maralee Dawn & Friends educates and informs children between the ages of 4-10 through music, puppets, and Bible characters to inspire children to read and learn valuable social skills for everyday life.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,FUN FOOD ADVENTURES,Core,network,Saturday 9 am,11,2,30,5,16,"Fun Food Adventures - educates and informs kids ages 5 – 16 by teaching them Biblical and moral principles through following the adventures of Nathan Godsey as he explores subjects related to gourmet food, travel, culture, and business around the world.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,MISS CHARITY'S DINER,Core,network,Saturday 9:30 am,11,2,30,4,7,Miss Charity's Diner educates and informs children between the ages of 4 to 7 on valuable life lessons through examples of the varied and wonderful characteristics of God.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,BIBLEMAN,Core,network,Saturday 10:00 am,11,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,DAVEY AND GOLIATH,Core,network,Saturday 10:30 am,12,1,30,3,9,Davey and Goliath educates and informs children between the ages of 3- 9 by teaching imortant life skills based on positive and practical Bible principles.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,GINA D'S KIDS CLUB,Core,network,Saturday 11 am,11,2,30,2,6,"Gina D’s Kids Club educates and informs children between the ages of 2 – 6 by teaching social, math and reading skills in a fun loving and positive way.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,MCGEE AND ME,Core,network,Saturday 11:30 am,11,2,30,6,12,"McGee and Me educates and informs children between the ages of 6 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,KIDS TEN COMMANDMENTS RESCHEDULED TO 2 AM (PT) A/O 11-18-06,Core,network,Saturday 12 pm,5,1,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,NEST FAMILY ANIMATED STORIES FROM THE BIBLE,Core,network,Saturday 12 pm,5,1,30,3,12,"Nest Family Animated Stories from the Bible – educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated Bible stories and music.",0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,RETRO NEWS: BLAST FROM THE PAST,Core,network,Saturday 12:30 pm,11,2,30,9,12,Retro News: A Blast from the Past educates and informs children between the ages of 9 – 12 as they learn history through a virtual news room where teen journalists bring significant and interesting historic events to life.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,JACOB'S LADDER,Core,network,Saturday 1 pm,11,2,30,10,15,Jacob’s Ladder educates and informs children between the ages of 10 to 15 by teaching character and faith-building lessons through action-packed adventures about the lives of Biblical characters.,0,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,KIDS TEN COMMANDMENTS,Non-core,network,Saturday 2 am,5,2,30,9,16,Kids Ten Commandments educates and informs children between the ages of 9 to 16 through animated Bible stories that promote important rules and character building values for everyday lives.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,THE REPPIES,Non-core,network,Saturday 2:30 am,11,2,30,3,10,The Reppies educates children between the ages of 3 to 10 on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,CHERUB WINGS,Non-core,network,Saturday 3 am,11,2,30,3,7,CHERUB WINGS educates and informs children ages 3 - 7 by teaching practical living skills with important values through Bible stories and songs that children love.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,COLBY'S CLUBHOUSE,Non-core,network,Saturday 3:30 am,11,2,30,6,12,Colby’s Clubhouse educates and informs children between the ages of 6 – 12 about how to successfully deal with everyday situations and challenges using the principles of the Bible.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,KINGDOM ADVENTURE,Non-core,network,Saturday 4 am,11,2,30,5,10,Kingdom Adventure educates and informs children between the ages of 5 - 10 by teaching valuable life lessons of understanding right from wrong through biblical principles.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE,Non-core,network,Saturday 4:30 am,11,2,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,PAHAPPAHOOEY ISLAND,Non-core,network,Saturday 5:30 am,11,2,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to courage children to become comfortable with who they are today and to believe in who they can become tomorrow.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,FAITHVILLE,Non-core,network,Saturday 6 am,12,1,30,4,16,Faithville educates and informs children between the ages of 4-16 about the value of both teamwork and the importance of the individual within the community.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,BJ'S TEDDY BEAR CLUB,Non-core,network,Saturday 6:30 am,12,1,30,1,5,"BJ’s Teddy Bear Club educates and informs children between the ages of 1 - 5 by teaching colors, letters and numbers through a loveable animated teddy bear who takes children on an unforgettable journey through the Bible.",N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,GREATEST HEROES & LEGENDS OF THE BIBLE,Non-core,network,Sunday 1 am,8,6,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10-16 through animated Bible stories that promote important character building values.,N/A,N/A,N/A,N/A
2006,KTBN-TV,TBN,Los Angeles,6.5,Analog,NEST FAMILY ANIMATED STORIES FROM THE BIBLE,Non-core,network,Saturday 12 pm,1,0,30,3,12,"Nest Family Animated Stories from the Bible educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated bible stories and music.",99,N/A,N/A,N/A
2006,KTLA,CW,Los Angeles,4.5,Analog,THE LITTLES,Core,Syndicated,SA 10/7/06-12/30/06 1:30P & SU 10/1/06-12/31/06 11:30A,27,0,30,5,9,"This series focuses on one particular family of Littles - Grandpa, Mom and Dad, Dinky, and the two youngest: Tom and Lucy. In their quest to become productive adults, the Littles and their friend Henry face the same kinds of problems that young children face every day - issues of friendship, jealousy, honesty, prejudice, consideration for others, kindness, responsibility, risk-taking ... and more. Each episode of the Littles focuses on one such issue, presenting it in explicit, concrete terms. And young, attractive characters with whom children can identify carry out these actions, they serve as excellent role models for young viewers. Younger and older children, boys and girls, loners and social butterflies...all can find a character with whom to identify and from whom to learn. And last but far from least, the character of Grandpa, a wise, experienced, older Little who clearly loves and cares for the Little kids, functions as the kind of non-threatening, non-didactic teacher to whom children respond. He frequently articulates the lesson inherent in the action as he interacts with and advises the Little children. He is the best kind of teacher. The exciting adventures of the Littles and the suspense generated by their frequent narrow escapes from Dr Hunter are designed to capture and hold young viewers' attention. The explicitness with which each lesson is articulated and role models with whom children can identify are designed to ensure that children note and understand the embedded pro-social content as they derive delight from the action.",99,N/A,N/A,N/A
2006,KTLA,CW,Los Angeles,4.5,Analog,WILD AMERICA,Core,Syndicated,SU 10/1/06-12/31/06 12:30P,11,3,30,13,16,"The key educational objective of this program is to create awareness and understanding of animals and their interaction with their particular environment. The role that humans play in interacting with animals in the wild is also explored. Program seeks to inform us of the importance of protecting endangered species and their habitats. This show was formerly ""Keeping It Wild"" and now has a new title.",3,N/A,N/A,N/A
2006,KTLA,CW,Los Angeles,4.5,Analog,LIBERTY'S KIDS,Core,Syndicated,"SA 10/7/06-12/30/06 12:00P, 12:30P, 1:00P",39,0,30,7,12,"The American Revolutionary War is seen through the eyes of three young people working as reporters for Benjamin Franklin's newspaper, the Pennsylvania Gazette. This series is designed to enable children to experience American history from 1773 to 1789 in a fresh way. It introduces them to historical figures and helps them to understand the incredible sacrifices these individuals made. The series guides them through the events that led to the creation of the new nation. And it helps children to understand the importance of key philosophical, social and political issues at the heart of the American Revolution.",99,N/A,N/A,N/A
2006,KTLA,CW,Los Angeles,4.5,Analog,STRAWBERRY SHORTCAKE,Core,Syndicated,SU 10/1/06-12/31/06 12:00P,14,0,30,3,6,"Strawberry Shortcake uses the highly popular, much loved characters who populate Strawberry Land to model prosocial beliefs and behaviors to young children. As Strawberry and her many friends explore the richly-imagined world of Strawberry they discover adventure, delight, fantasy, whimsy, humor, excitement, and music. And of course, they also encounter occasional problems. The interaction among Strawberry and her friends as they explore their world and deal with the problems inherent in their adventures offers a natural opportunity to present (as opposed to preach) pro-social beliefs, values, and behaviors. Strawberry Shortcake is a natural leader. She hosts the series and tells the stories. And most important, she is an ideal role model. Strawberry is curious, active, self-confident, and always willing to make her world a better place. She learns from her mistakes. No matter how hard she tumbles, she always picks herself up. Strawberry personifies the belief that hard-work, sacrifice, and caring will usually set things right. And just as important as Strawberry’s many positive qualities, she is surrounded by small circle of friends, most of whom share her values, but not necessarily her ability to take the broader view – to see beyond their own self-interest. As Strawberry helps them broaden their views, young viewers learn a wide array of positive values and actions. The themes underlying the stories that Strawberry Shortcake recounts in each episode are designed to have particular relevance for young viewers. Although they focus on “big” issues such as friendship, fear, self-confidence, sportsmanship, shyness, trust, love, they approach the themes in ways that are relevant to pre-school children. The stories focus on these issues in clear, concrete terms that are easily comprehended by young children. The pro-social messages flow naturally from the narrative. The characters experience concrete consequences for their actions – both good and bad – and the reasons for the consequences are clearly labeled. The stories are told in ways that make the messages clear, but not overbearing.",99,N/A,N/A,N/A
